naics_code,segment_id,segment_name,stage,year,employment_qcew_raw,share_to_set,employment_adj
3252,1,Materials & Processing - Non-Metals,Upstream,2001,4283.0,0.09,385.46999999999997
3252,1,Materials & Processing - Non-Metals,Upstream,2002,3978.0,0.09,358.02
3252,1,Materials & Processing - Non-Metals,Upstream,2003,3895.0,0.09,350.55
3252,1,Materials & Processing - Non-Metals,Upstream,2004,3832.0,0.09,344.88
3252,1,Materials & Processing - Non-Metals,Upstream,2005,6830.0,0.09,614.6999999999999
3252,1,Materials & Processing - Non-Metals,Upstream,2006,6783.0,0.09,610.47
3252,1,Materials & Processing - Non-Metals,Upstream,2007,6779.0,0.09,610.11
3252,1,Materials & Processing - Non-Metals,Upstream,2008,6769.0,0.09,609.2099999999999
3252,1,Materials & Processing - Non-Metals,Upstream,2009,6523.0,0.09,587.0699999999999
3252,1,Materials & Processing - Non-Metals,Upstream,2010,6533.0,0.09,587.97
3252,1,Materials & Processing - Non-Metals,Upstream,2011,6916.0,0.09,622.4399999999999
3252,1,Materials & Processing - Non-Metals,Upstream,2012,7097.0,0.09,638.73
3252,1,Materials & Processing - Non-Metals,Upstream,2013,6984.0,0.09,628.56
3252,1,Materials & Processing - Non-Metals,Upstream,2014,6953.0,0.09,625.77
3252,1,Materials & Processing - Non-Metals,Upstream,2015,6829.0,0.09,614.61
3252,1,Materials & Processing - Non-Metals,Upstream,2016,6811.0,0.09,612.99
3252,1,Materials & Processing - Non-Metals,Upstream,2017,6837.0,0.09,615.3299999999999
3252,1,Materials & Processing - Non-Metals,Upstream,2018,7265.0,0.09,653.85
3252,1,Materials & Processing - Non-Metals,Upstream,2019,7361.0,0.09,662.49
3252,1,Materials & Processing - Non-Metals,Upstream,2020,6140.0,0.09,552.6
3252,1,Materials & Processing - Non-Metals,Upstream,2021,5947.0,0.09,535.23
3252,1,Materials & Processing - Non-Metals,Upstream,2022,5713.0,0.09,514.17
3252,1,Materials & Processing - Non-Metals,Upstream,2023,5346.0,0.09,481.14
3252,1,Materials & Processing - Non-Metals,Upstream,2024,5524.0,0.09,497.15999999999997
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2001,4166.0,0.56,2332.96
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2002,4122.0,0.56,2308.32
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2003,4023.0,0.56,2252.88
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2004,3984.0,0.56,2231.0400000000004
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2005,3423.0,0.56,1916.88
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2006,3299.0,0.56,1847.4400000000003
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2007,3260.0,0.56,1825.6000000000001
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2008,3024.0,0.56,1693.44
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2009,2493.0,0.56,1396.0800000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2010,2425.0,0.56,1358.0000000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2011,2788.0,0.56,1561.2800000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2012,3204.0,0.56,1794.2400000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2013,3434.0,0.56,1923.0400000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2014,4088.0,0.56,2289.28
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2015,4233.0,0.56,2370.48
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2016,4529.0,0.56,2536.2400000000002
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2017,4730.0,0.56,2648.8
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2018,4874.0,0.56,2729.44
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2019,5075.0,0.56,2842.0000000000005
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2020,4665.0,0.56,2612.4
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2021,4581.0,0.56,2565.36
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2022,4616.0,0.56,2584.96
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2023,4502.0,0.56,2521.1200000000003
3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2024,4347.0,0.56,2434.32
3261,1,Materials & Processing - Non-Metals,Upstream,2001,39596.0,0.31,12274.76
3261,1,Materials & Processing - Non-Metals,Upstream,2002,37337.0,0.31,11574.47
3261,1,Materials & Processing - Non-Metals,Upstream,2003,37603.0,0.31,11656.93
3261,1,Materials & Processing - Non-Metals,Upstream,2004,37601.0,0.31,11656.31
3261,1,Materials & Processing - Non-Metals,Upstream,2005,37192.0,0.31,11529.52
3261,1,Materials & Processing - Non-Metals,Upstream,2006,36426.0,0.31,11292.06
3261,1,Materials & Processing - Non-Metals,Upstream,2007,34146.0,0.31,10585.26
3261,1,Materials & Processing - Non-Metals,Upstream,2008,32035.0,0.31,9930.85
3261,1,Materials & Processing - Non-Metals,Upstream,2009,23383.0,0.31,7248.73
3261,1,Materials & Processing - Non-Metals,Upstream,2010,25893.0,0.31,8026.83
3261,1,Materials & Processing - Non-Metals,Upstream,2011,27933.0,0.31,8659.23
3261,1,Materials & Processing - Non-Metals,Upstream,2012,29702.0,0.31,9207.62
3261,1,Materials & Processing - Non-Metals,Upstream,2013,30912.0,0.31,9582.72
3261,1,Materials & Processing - Non-Metals,Upstream,2014,33179.0,0.31,10285.49
3261,1,Materials & Processing - Non-Metals,Upstream,2015,34248.0,0.31,10616.88
3261,1,Materials & Processing - Non-Metals,Upstream,2016,35966.0,0.31,11149.46
3261,1,Materials & Processing - Non-Metals,Upstream,2017,36296.0,0.31,11251.76
3261,1,Materials & Processing - Non-Metals,Upstream,2018,36820.0,0.31,11414.2
3261,1,Materials & Processing - Non-Metals,Upstream,2019,36932.0,0.31,11448.92
3261,1,Materials & Processing - Non-Metals,Upstream,2020,31852.0,0.31,9874.12
3261,1,Materials & Processing - Non-Metals,Upstream,2021,33451.0,0.31,10369.81
3261,1,Materials & Processing - Non-Metals,Upstream,2022,34540.0,0.31,10707.4
3261,1,Materials & Processing - Non-Metals,Upstream,2023,34599.0,0.31,10725.69
3261,1,Materials & Processing - Non-Metals,Upstream,2024,34371.0,0.31,10655.01
3262,1,Materials & Processing - Non-Metals,Upstream,2001,6288.0,0.67,4212.96
3262,1,Materials & Processing - Non-Metals,Upstream,2002,5751.0,0.67,3853.17
3262,1,Materials & Processing - Non-Metals,Upstream,2003,5552.0,0.67,3719.84
3262,1,Materials & Processing - Non-Metals,Upstream,2004,5594.0,0.67,3747.98
3262,1,Materials & Processing - Non-Metals,Upstream,2005,5446.0,0.67,3648.82
3262,1,Materials & Processing - Non-Metals,Upstream,2006,5353.0,0.67,3586.51
3262,1,Materials & Processing - Non-Metals,Upstream,2007,4864.0,0.67,3258.88
3262,1,Materials & Processing - Non-Metals,Upstream,2008,4552.0,0.67,3049.84
3262,1,Materials & Processing - Non-Metals,Upstream,2009,3601.0,0.67,2412.67
3262,1,Materials & Processing - Non-Metals,Upstream,2010,4054.0,0.67,2716.1800000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2011,4131.0,0.67,2767.77
3262,1,Materials & Processing - Non-Metals,Upstream,2012,4533.0,0.67,3037.11
3262,1,Materials & Processing - Non-Metals,Upstream,2013,5260.0,0.67,3524.2000000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2014,5416.0,0.67,3628.7200000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2015,5464.0,0.67,3660.88
3262,1,Materials & Processing - Non-Metals,Upstream,2016,5602.0,0.67,3753.34
3262,1,Materials & Processing - Non-Metals,Upstream,2017,5926.0,0.67,3970.42
3262,1,Materials & Processing - Non-Metals,Upstream,2018,6003.0,0.67,4022.01
3262,1,Materials & Processing - Non-Metals,Upstream,2019,5560.0,0.67,3725.2000000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2020,4805.0,0.67,3219.3500000000004
3262,1,Materials & Processing - Non-Metals,Upstream,2021,5111.0,0.67,3424.3700000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2022,5066.0,0.67,3394.2200000000003
3262,1,Materials & Processing - Non-Metals,Upstream,2023,5350.0,0.67,3584.5
3262,1,Materials & Processing - Non-Metals,Upstream,2024,5147.0,0.67,3448.4900000000002
3272,1,Materials & Processing - Non-Metals,Upstream,2001,8879.0,0.58,5149.82
3272,1,Materials & Processing - Non-Metals,Upstream,2002,8436.0,0.58,4892.88
3272,1,Materials & Processing - Non-Metals,Upstream,2003,8200.0,0.58,4756.0
3272,1,Materials & Processing - Non-Metals,Upstream,2004,7302.0,0.58,4235.16
3272,1,Materials & Processing - Non-Metals,Upstream,2005,7177.0,0.58,4162.66
3272,1,Materials & Processing - Non-Metals,Upstream,2006,6099.0,0.58,3537.4199999999996
3272,1,Materials & Processing - Non-Metals,Upstream,2007,5640.0,0.58,3271.2
3272,1,Materials & Processing - Non-Metals,Upstream,2008,5326.0,0.58,3089.08
3272,1,Materials & Processing - Non-Metals,Upstream,2009,4334.0,0.58,2513.72
3272,1,Materials & Processing - Non-Metals,Upstream,2010,4258.0,0.58,2469.64
3272,1,Materials & Processing - Non-Metals,Upstream,2011,4210.0,0.58,2441.7999999999997
3272,1,Materials & Processing - Non-Metals,Upstream,2012,3022.0,0.58,1752.76
3272,1,Materials & Processing - Non-Metals,Upstream,2013,2881.0,0.58,1670.9799999999998
3272,1,Materials & Processing - Non-Metals,Upstream,2014,3055.0,0.58,1771.8999999999999
3272,1,Materials & Processing - Non-Metals,Upstream,2015,3310.0,0.58,1919.8
3272,1,Materials & Processing - Non-Metals,Upstream,2016,3049.0,0.58,1768.4199999999998
3272,1,Materials & Processing - Non-Metals,Upstream,2017,2970.0,0.58,1722.6
3272,1,Materials & Processing - Non-Metals,Upstream,2018,3185.0,0.58,1847.3
3272,1,Materials & Processing - Non-Metals,Upstream,2019,3279.0,0.58,1901.82
3272,1,Materials & Processing - Non-Metals,Upstream,2020,2788.0,0.58,1617.04
3272,1,Materials & Processing - Non-Metals,Upstream,2021,2848.0,0.58,1651.84
3272,1,Materials & Processing - Non-Metals,Upstream,2022,2815.0,0.58,1632.6999999999998
3272,1,Materials & Processing - Non-Metals,Upstream,2023,2803.0,0.58,1625.7399999999998
3272,1,Materials & Processing - Non-Metals,Upstream,2024,2802.0,0.58,1625.1599999999999
3311,1,Materials & Processing - Metals,Upstream,2001,7341.0,0.54,3964.1400000000003
3311,1,Materials & Processing - Metals,Upstream,2002,7068.0,0.54,3816.7200000000003
3311,1,Materials & Processing - Metals,Upstream,2003,6615.0,0.54,3572.1000000000004
3311,1,Materials & Processing - Metals,Upstream,2004,5963.0,0.54,3220.0200000000004
3311,1,Materials & Processing - Metals,Upstream,2005,5776.0,0.54,3119.0400000000004
3311,1,Materials & Processing - Metals,Upstream,2006,5754.0,0.54,3107.1600000000003
3311,1,Materials & Processing - Metals,Upstream,2007,5937.0,0.54,3205.98
3311,1,Materials & Processing - Metals,Upstream,2008,5965.0,0.54,3221.1000000000004
3311,1,Materials & Processing - Metals,Upstream,2009,4547.0,0.54,2455.38
3311,1,Materials & Processing - Metals,Upstream,2010,5155.0,0.54,2783.7000000000003
3311,1,Materials & Processing - Metals,Upstream,2011,6303.0,0.54,3403.6200000000003
3311,1,Materials & Processing - Metals,Upstream,2012,6107.0,0.54,3297.78
3311,1,Materials & Processing - Metals,Upstream,2013,5981.0,0.54,3229.7400000000002
3311,1,Materials & Processing - Metals,Upstream,2014,6002.0,0.54,3241.0800000000004
3311,1,Materials & Processing - Metals,Upstream,2015,5523.0,0.54,2982.42
3311,1,Materials & Processing - Metals,Upstream,2016,5258.0,0.54,2839.32
3311,1,Materials & Processing - Metals,Upstream,2017,5169.0,0.54,2791.26
3311,1,Materials & Processing - Metals,Upstream,2018,5228.0,0.54,2823.1200000000003
3311,1,Materials & Processing - Metals,Upstream,2019,5155.0,0.54,2783.7000000000003
3311,1,Materials & Processing - Metals,Upstream,2020,3763.0,0.54,2032.0200000000002
3311,1,Materials & Processing - Metals,Upstream,2021,3358.0,0.54,1813.3200000000002
3311,1,Materials & Processing - Metals,Upstream,2022,3270.0,0.54,1765.8000000000002
3311,1,Materials & Processing - Metals,Upstream,2023,3369.0,0.54,1819.2600000000002
3311,1,Materials & Processing - Metals,Upstream,2024,3258.0,0.54,1759.3200000000002
3312,1,Materials & Processing - Metals,Upstream,2001,3124.0,0.46,1437.04
3312,1,Materials & Processing - Metals,Upstream,2002,2591.0,0.46,1191.8600000000001
3312,1,Materials & Processing - Metals,Upstream,2003,2399.0,0.46,1103.54
3312,1,Materials & Processing - Metals,Upstream,2004,2547.0,0.46,1171.6200000000001
3312,1,Materials & Processing - Metals,Upstream,2005,2632.0,0.46,1210.72
3312,1,Materials & Processing - Metals,Upstream,2006,2454.0,0.46,1128.8400000000001
3312,1,Materials & Processing - Metals,Upstream,2007,2379.0,0.46,1094.3400000000001
3312,1,Materials & Processing - Metals,Upstream,2008,1953.0,0.46,898.38
3312,1,Materials & Processing - Metals,Upstream,2009,1366.0,0.46,628.36
3312,1,Materials & Processing - Metals,Upstream,2010,1450.0,0.46,667.0
3312,1,Materials & Processing - Metals,Upstream,2011,1561.0,0.46,718.0600000000001
3312,1,Materials & Processing - Metals,Upstream,2012,1604.0,0.46,737.84
3312,1,Materials & Processing - Metals,Upstream,2013,1617.0,0.46,743.82
3312,1,Materials & Processing - Metals,Upstream,2014,1671.0,0.46,768.6600000000001
3312,1,Materials & Processing - Metals,Upstream,2015,1747.0,0.46,803.62
3312,1,Materials & Processing - Metals,Upstream,2016,1751.0,0.46,805.46
3312,1,Materials & Processing - Metals,Upstream,2017,1789.0,0.46,822.94
3312,1,Materials & Processing - Metals,Upstream,2018,1790.0,0.46,823.4000000000001
3312,1,Materials & Processing - Metals,Upstream,2019,1745.0,0.46,802.7
3312,1,Materials & Processing - Metals,Upstream,2020,1711.0,0.46,787.0600000000001
3312,1,Materials & Processing - Metals,Upstream,2021,1747.0,0.46,803.62
3312,1,Materials & Processing - Metals,Upstream,2022,1824.0,0.46,839.0400000000001
3312,1,Materials & Processing - Metals,Upstream,2023,1965.0,0.46,903.9000000000001
3312,1,Materials & Processing - Metals,Upstream,2024,1974.0,0.46,908.0400000000001
3313,1,Materials & Processing - Metals,Upstream,2001,2167.0,0.37,801.79
3313,1,Materials & Processing - Metals,Upstream,2002,1742.0,0.37,644.54
3313,1,Materials & Processing - Metals,Upstream,2003,1861.0,0.37,688.5699999999999
3313,1,Materials & Processing - Metals,Upstream,2004,1893.0,0.37,700.41
3313,1,Materials & Processing - Metals,Upstream,2005,1658.0,0.37,613.46
3313,1,Materials & Processing - Metals,Upstream,2006,1713.0,0.37,633.81
3313,1,Materials & Processing - Metals,Upstream,2007,1731.0,0.37,640.47
3313,1,Materials & Processing - Metals,Upstream,2008,1727.0,0.37,638.99
3313,1,Materials & Processing - Metals,Upstream,2009,1624.0,0.37,600.88
3313,1,Materials & Processing - Metals,Upstream,2010,1652.0,0.37,611.24
3313,1,Materials & Processing - Metals,Upstream,2011,1817.0,0.37,672.29
3313,1,Materials & Processing - Metals,Upstream,2012,1807.0,0.37,668.59
3313,1,Materials & Processing - Metals,Upstream,2013,2343.0,0.37,866.91
3313,1,Materials & Processing - Metals,Upstream,2014,2498.0,0.37,924.26
3313,1,Materials & Processing - Metals,Upstream,2015,3148.0,0.37,1164.76
3313,1,Materials & Processing - Metals,Upstream,2016,3229.0,0.37,1194.73
3313,1,Materials & Processing - Metals,Upstream,2017,3434.0,0.37,1270.58
3313,1,Materials & Processing - Metals,Upstream,2018,3436.0,0.37,1271.32
3313,1,Materials & Processing - Metals,Upstream,2019,3361.0,0.37,1243.57
3313,1,Materials & Processing - Metals,Upstream,2020,2706.0,0.37,1001.22
3313,1,Materials & Processing - Metals,Upstream,2021,2811.0,0.37,1040.07
3313,1,Materials & Processing - Metals,Upstream,2022,2851.0,0.37,1054.87
3313,1,Materials & Processing - Metals,Upstream,2023,2719.0,0.37,1006.03
3313,1,Materials & Processing - Metals,Upstream,2024,2698.0,0.37,998.26
3314,1,Materials & Processing - Metals,Upstream,2001,2746.0,0.39,1070.94
3314,1,Materials & Processing - Metals,Upstream,2002,2347.0,0.39,915.33
3314,1,Materials & Processing - Metals,Upstream,2003,2260.0,0.39,881.4
3314,1,Materials & Processing - Metals,Upstream,2004,2335.0,0.39,910.65
3314,1,Materials & Processing - Metals,Upstream,2005,2336.0,0.39,911.0400000000001
3314,1,Materials & Processing - Metals,Upstream,2006,2184.0,0.39,851.76
3314,1,Materials & Processing - Metals,Upstream,2007,2105.0,0.39,820.95
3314,1,Materials & Processing - Metals,Upstream,2008,1920.0,0.39,748.8000000000001
3314,1,Materials & Processing - Metals,Upstream,2009,1357.0,0.39,529.23
3314,1,Materials & Processing - Metals,Upstream,2010,1387.0,0.39,540.9300000000001
3314,1,Materials & Processing - Metals,Upstream,2011,1412.0,0.39,550.6800000000001
3314,1,Materials & Processing - Metals,Upstream,2012,1366.0,0.39,532.74
3314,1,Materials & Processing - Metals,Upstream,2013,1393.0,0.39,543.27
3314,1,Materials & Processing - Metals,Upstream,2014,1406.0,0.39,548.34
3314,1,Materials & Processing - Metals,Upstream,2015,1398.0,0.39,545.22
3314,1,Materials & Processing - Metals,Upstream,2016,1353.0,0.39,527.6700000000001
3314,1,Materials & Processing - Metals,Upstream,2017,1376.0,0.39,536.64
3314,1,Materials & Processing - Metals,Upstream,2018,1414.0,0.39,551.46
3314,1,Materials & Processing - Metals,Upstream,2019,1425.0,0.39,555.75
3314,1,Materials & Processing - Metals,Upstream,2020,1246.0,0.39,485.94
3314,1,Materials & Processing - Metals,Upstream,2021,1183.0,0.39,461.37
3314,1,Materials & Processing - Metals,Upstream,2022,1203.0,0.39,469.17
3314,1,Materials & Processing - Metals,Upstream,2023,1218.0,0.39,475.02000000000004
3314,1,Materials & Processing - Metals,Upstream,2024,1262.0,0.39,492.18
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2001,17977.0,0.34,6112.18
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2002,16786.0,0.34,5707.240000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2003,16067.0,0.34,5462.780000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2004,16021.0,0.34,5447.14
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2005,16076.0,0.34,5465.84
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2006,15555.0,0.34,5288.700000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2007,15298.0,0.34,5201.320000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2008,14322.0,0.34,4869.4800000000005
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2009,10392.0,0.34,3533.28
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2010,11330.0,0.34,3852.2000000000003
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2011,12775.0,0.34,4343.5
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2012,13777.0,0.34,4684.18
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2013,13936.0,0.34,4738.240000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2014,14419.0,0.34,4902.46
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2015,14082.0,0.34,4787.88
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2016,13687.0,0.34,4653.58
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2017,13699.0,0.34,4657.660000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2018,13709.0,0.34,4661.06
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2019,13698.0,0.34,4657.320000000001
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2020,11274.0,0.34,3833.1600000000003
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2021,11480.0,0.34,3903.2000000000003
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2022,11391.0,0.34,3872.94
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2023,11698.0,0.34,3977.32
3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,2024,11221.0,0.34,3815.1400000000003
3335,2,Equipment Manufacturing,Upstream,2001,49161.0,0.25,12290.25
3335,2,Equipment Manufacturing,Upstream,2002,43233.0,0.25,10808.25
3335,2,Equipment Manufacturing,Upstream,2003,41612.0,0.25,10403.0
3335,2,Equipment Manufacturing,Upstream,2004,40652.0,0.25,10163.0
3335,2,Equipment Manufacturing,Upstream,2005,39706.0,0.25,9926.5
3335,2,Equipment Manufacturing,Upstream,2006,38592.0,0.25,9648.0
3335,2,Equipment Manufacturing,Upstream,2007,36126.0,0.25,9031.5
3335,2,Equipment Manufacturing,Upstream,2008,34551.0,0.25,8637.75
3335,2,Equipment Manufacturing,Upstream,2009,27570.0,0.25,6892.5
3335,2,Equipment Manufacturing,Upstream,2010,28820.0,0.25,7205.0
3335,2,Equipment Manufacturing,Upstream,2011,32010.0,0.25,8002.5
3335,2,Equipment Manufacturing,Upstream,2012,35272.0,0.25,8818.0
3335,2,Equipment Manufacturing,Upstream,2013,35902.0,0.25,8975.5
3335,2,Equipment Manufacturing,Upstream,2014,36405.0,0.25,9101.25
3335,2,Equipment Manufacturing,Upstream,2015,37169.0,0.25,9292.25
3335,2,Equipment Manufacturing,Upstream,2016,37389.0,0.25,9347.25
3335,2,Equipment Manufacturing,Upstream,2017,38120.0,0.25,9530.0
3335,2,Equipment Manufacturing,Upstream,2018,38331.0,0.25,9582.75
3335,2,Equipment Manufacturing,Upstream,2019,36498.0,0.25,9124.5
3335,2,Equipment Manufacturing,Upstream,2020,31959.0,0.25,7989.75
3335,2,Equipment Manufacturing,Upstream,2021,31751.0,0.25,7937.75
3335,2,Equipment Manufacturing,Upstream,2022,31037.0,0.25,7759.25
3335,2,Equipment Manufacturing,Upstream,2023,30603.0,0.25,7650.75
3335,2,Equipment Manufacturing,Upstream,2024,29604.0,0.25,7401.0
3339,2,Equipment Manufacturing,Upstream,2001,20727.0,0.41,8498.07
3339,2,Equipment Manufacturing,Upstream,2002,18002.0,0.41,7380.82
3339,2,Equipment Manufacturing,Upstream,2003,16773.0,0.41,6876.929999999999
3339,2,Equipment Manufacturing,Upstream,2004,16306.0,0.41,6685.46
3339,2,Equipment Manufacturing,Upstream,2005,16023.0,0.41,6569.429999999999
3339,2,Equipment Manufacturing,Upstream,2006,15746.0,0.41,6455.86
3339,2,Equipment Manufacturing,Upstream,2007,15059.0,0.41,6174.19
3339,2,Equipment Manufacturing,Upstream,2008,14558.0,0.41,5968.78
3339,2,Equipment Manufacturing,Upstream,2009,11925.0,0.41,4889.25
3339,2,Equipment Manufacturing,Upstream,2010,11306.0,0.41,4635.46
3339,2,Equipment Manufacturing,Upstream,2011,12406.0,0.41,5086.46
