series_id,year,employment,naics_code,segment_id,segment_name,stage,segment_label
ENU260001054842,2018,11457.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2019,7361.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2019,5075.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2019,36932.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2019,5560.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2019,3279.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2019,5155.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2019,1745.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2019,3361.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2019,1425.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2019,10665.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2019,13698.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2019,36498.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2019,17004.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2019,8606.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2019,3431.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2019,27275.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2019,11452.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2019,10433.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2019,4743.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2019,9147.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2019,4347.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2019,88076.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2019,8155.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2019,22112.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2019,38974.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2019,9047.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2019,132800.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2019,22848.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2019,7116.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2019,25229.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2019,7737.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2019,3529.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2019,17717.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2019,27625.665664672848,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2019,39798.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2019,29070.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2019,36859.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2019,11523.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2020,6140.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2020,4665.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2020,31852.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2020,4805.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2020,2788.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2020,3763.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2020,1711.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2020,2706.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2020,1246.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2020,8861.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2020,11274.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2020,31959.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2020,16308.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2020,7022.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2020,2963.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2020,22818.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2020,10135.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2020,9814.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2020,4302.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2020,8227.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2020,4356.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2020,84620.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2020,8111.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2020,22672.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2020,34317.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2020,7740.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2020,112670.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2020,21013.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2020,6290.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2020,23247.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2020,7019.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2020,3423.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2020,16380.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2020,25686.23542785645,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2020,36431.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2020,25994.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2020,34290.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2020,10488.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2021,5947.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2021,4581.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2021,33451.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2021,5111.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2021,2848.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2021,3358.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2021,1747.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2021,2811.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2021,1183.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2021,8973.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2021,11480.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2021,31751.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2021,16669.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2021,7226.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2021,3376.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2021,23522.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2021,10152.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2021,10296.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2021,4605.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2021,8449.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2021,4088.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2021,87418.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2021,8433.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2021,23632.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2021,45057.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2021,8038.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2021,121774.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2021,23938.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2021,6053.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2021,22266.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2021,7625.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2021,3481.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2021,16774.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2021,25409.623622894287,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2021,37638.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2021,28560.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2021,35833.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2021,10937.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2022,5713.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2022,4616.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2022,34540.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2022,5066.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2022,2815.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2022,3270.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2022,1824.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2022,2851.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2022,1203.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2022,9464.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2022,11391.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2022,31037.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2022,17802.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2022,7282.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2022,3047.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2022,24314.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2022,10472.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2022,10772.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2022,4750.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2022,8628.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2022,4601.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2022,88549.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2022,8723.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2022,25132.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2022,44847.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2022,8377.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2022,123914.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2022,24911.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2022,6245.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2022,22812.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2022,8447.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2022,3686.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2022,17753.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2022,26719.0,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2022,37963.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2022,29743.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2022,37946.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2022,11251.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2023,5346.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2023,4502.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2023,34599.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2023,5350.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2023,2803.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2023,3369.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2023,1965.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2023,2719.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2023,1218.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2023,9659.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2023,11698.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2023,30603.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2023,18273.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2023,7396.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2023,3073.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2023,24940.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2023,10880.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2023,11925.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2023,4995.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2023,8771.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2023,4960.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2023,88654.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2023,9163.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2023,25294.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2023,48746.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2023,8544.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2023,121825.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2023,25506.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2023,6517.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2023,24017.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2023,8805.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2023,3855.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2023,18165.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2023,27545.0,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2023,38350.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2023,30839.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2023,37688.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2023,11349.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2024,5524.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2024,4347.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2024,34371.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2024,5147.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2024,2802.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2024,3258.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2024,1974.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2024,2698.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2024,1262.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2024,9349.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2024,11221.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2024,29604.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2024,17946.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2024,6988.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2024,2869.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2024,24530.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2024,10865.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2024,12179.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2024,4970.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2024,8867.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2024,4446.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2024,84452.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2024,10458.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2024,25297.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2024,48138.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2024,7921.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2024,117023.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2024,25978.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2024,6359.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2024,24407.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2024,8732.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2024,3846.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2024,18192.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2024,27826.0,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2024,38262.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2024,31338.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2024,35249.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2024,11640.0,4842,10,Logistics,Downstream,10. Logistics
