segment_id,segment_label_us,stage,occcd,Occupation Title,Occupation Type,Display Level,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",segment_share_2024,segment_share_2034,segment_label_raw,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,segment_label_mi,segment_name,share_diff_2024,share_diff_pct_points
3.0,3. Forging & Foundries,Upstream,41-0000,Sales and related occupations,Summary,1.0,14.4,3.8,0.1,13.0,3.8,0.1,-1.5,-22.8,0.0250958522133147,0.0253115264797507,3.Forging and foundries,Sales and Related Occupations,220.0,220.0,major,False,0.013801756587202,,0.0129411764705882,,0.0,0.0,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,0.0121546757427265,1.21546757427265
3.0,3. Forging & Foundries,Upstream,43-0000,Office and administrative support occupations,Summary,1.0,47.9,14.3,0.2,40.3,13.5,0.2,-7.6,-34.099999999999994,0.0834785639595677,0.0784657320872274,3.Forging and foundries,Office and Administrative Support Occupations,1030.0,1070.0,major,False,0.0646173149309912,,0.0629411764705882,,40.0,3.883495145631066,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,0.0205373874889795,2.05373874889795
3.0,3. Forging & Foundries,Upstream,47-0000,Construction and extraction occupations,Summary,1.0,5.5,1.8,0.1,5.1000000000000005,1.8,0.1,-0.4,-17.7,0.0095852213314743,0.009929906542056,3.Forging and foundries,Construction and Extraction Occupations,140.0,130.0,major,False,0.0087829360100376,,0.0076470588235294,,-10.0,-7.14285714285714,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,0.0019381625079449008,0.19381625079449008
3.0,3. Forging & Foundries,Upstream,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,27.3,11.5,0.4,26.1,12.2,0.4,-1.1,-12.2,0.0475775531544092,0.0508177570093457,3.Forging and foundries,"Installation, Maintenance, and Repair Occupations",940.0,1070.0,major,False,0.0589711417816813,,0.0629411764705882,,130.0,13.829787234042556,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,-0.015363623316178993,-1.5363623316178994
3.0,3. Forging & Foundries,Upstream,51-0000,Production occupations,Summary,1.0,338.9,125.0,3.8,298.40000000000003,122.7,3.4000000000000004,-40.7,-27.3,0.5906239107703033,0.5809968847352025,3.Forging and foundries,Production Occupations,10100.0,10810.0,major,False,0.6336260978670013,,0.6358823529411765,,710.0,7.029702970297036,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,-0.04525844217087316,-4.525844217087316
3.0,3. Forging & Foundries,Upstream,53-0000,Transportation and material moving occupations,Summary,1.0,33.5,10.2,0.2,30.9,10.5,0.2,-2.6,-17.9,0.058382711746253,0.0601635514018691,3.Forging and foundries,Transportation and Material Moving Occupations,790.0,1030.0,major,False,0.0495608531994981,,0.0605882352941176,,240.0,30.379746835443044,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,3. Forging & Foundries,3. Forging & Foundries,-0.002205523547864602,-0.22055235478646018
4.0,4. Parts & Machining,Upstream,00-0000,"Total, all occupations",Summary,0.0,1193.3,300.0,0.7,1179.8,300.0,0.6000000000000001,-13.5,-2.1,1.0,1.0,4. Parts & Machining,Total all occupations,47500.0,52670.0,major,True,,,,,5170.0,10.884210526315783,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,11-0000,Management occupations,Summary,1.0,93.0,23.4,0.7,95.7,24.1,0.7,2.7,5.9,0.0779351378530126,0.0811154432954738,4. Parts & Machining,Management Occupations,3560.0,3580.0,major,False,0.0749947335159047,,0.0680220406612198,,20.0,0.561797752808979,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.009913097191792813,0.9913097191792813
4.0,4. Parts & Machining,Upstream,13-0000,Business and financial operations occupations,Summary,1.0,61.5,15.3,0.5,64.1,15.8,0.6,2.6,8.399999999999999,0.0515377524511857,0.0543312425834887,4. Parts & Machining,Business and Financial Operations Occupations,1650.0,2390.0,major,False,0.034758795028439,,0.0454113623408702,,740.0,44.84848484848485,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.006126390110315502,0.6126390110315503
4.0,4. Parts & Machining,Upstream,15-0000,Computer and mathematical occupations,Summary,1.0,40.6,10.1,0.7,45.2,10.4,0.7,4.6000000000000005,1.5,0.0340232967401324,0.0383115782335989,4. Parts & Machining,Computer and Mathematical Occupations,430.0,510.0,major,False,0.009058352643775,,0.0096902907087212,,80.0,18.60465116279071,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0243330060314112,2.43330060314112
4.0,4. Parts & Machining,Upstream,17-0000,Architecture and engineering occupations,Summary,1.0,123.0,30.8,4.699999999999999,134.3,31.9,4.8,11.2,14.7,0.1030755049023715,0.1138328530259366,4. Parts & Machining,Architecture and Engineering Occupations,3420.0,3360.0,major,False,0.0720455024225826,,0.0638419152574577,,-60.0,-1.7543859649122862,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0392335896449138,3.9233589644913804
4.0,4. Parts & Machining,Upstream,19-0000,"Life, physical, and social science occupations",Summary,1.0,3.8,0.9,0.2,4.1,1.0,0.2,0.3,13.1,0.0031844464929187,0.0034751652822512,4. Parts & Machining,"Life, Physical, and Social Science Occupations",,160.0,major,False,,,0.003040091202736,,,,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0001443552901827,0.01443552901827
4.0,4. Parts & Machining,Upstream,23-0000,Legal occupations,Summary,1.0,0.9,0.2,0.1,1.0,0.2,0.1,0.1,3.3,0.0007542110114807,0.0008476012883539,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,2.3,0.6,0.0,2.4,0.6,0.0,0.0,2.700000000000001,0.0019274281404508,0.0020342430920494,4. Parts & Machining,"Arts, Design, Entertainment, Sports, and Media Occupations",60.0,70.0,major,False,0.0012639561828523,,0.001330039901197,,10.0,16.666666666666675,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0005973882392538001,0.059738823925380005
4.0,4. Parts & Machining,Upstream,33-0000,Protective service occupations,Summary,1.0,0.9,0.2,0.0,0.8,0.2,0.0,-0.1,-10.6,0.0007542110114807,0.0006780810306831,,,,,,,,,,,,,,,,,,,,,,,,,,4. Parts & Machining,,
4.0,4. Parts & Machining,Upstream,37-0000,Building and grounds cleaning and maintenance occupations,Summary,1.0,4.3,1.2,0.0,4.3,1.2,0.0,0.0,4.199999999999999,0.0036034526104081,0.003644685539922,4. Parts & Machining,Building and Grounds Cleaning and Maintenance Occupations,270.0,180.0,major,False,0.0056878028228354,,0.003420102603078,,-90.0,-33.333333333333336,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.00018335000733010016,0.018335000733010018
4.0,4. Parts & Machining,Upstream,41-0000,Sales and related occupations,Summary,1.0,28.2,7.0,0.2,27.2,6.9,0.2,-1.1,-6.6,0.0236319450263973,0.0230547550432276,4. Parts & Machining,Sales and Related Occupations,1020.0,1180.0,major,False,0.0214872551084895,,0.0224206726201786,,160.0,15.686274509803932,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0012112724062187004,0.12112724062187004
4.0,4. Parts & Machining,Upstream,43-0000,Office and administrative support occupations,Summary,1.0,96.2,24.2,0.5,86.9,22.6,0.5,-9.3,-23.4,0.0806167770049442,0.0736565519579589,4. Parts & Machining,Office and Administrative Support Occupations,4220.0,4120.0,major,False,0.0888982515272803,,0.0782823484704541,,-100.0,-2.3696682464455,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0023344285344901045,0.23344285344901045
4.0,4. Parts & Machining,Upstream,47-0000,Construction and extraction occupations,Summary,1.0,6.2,1.4,0.1,6.0,1.5,0.1,-0.3,5.5,0.0051956758568675,0.0050856077301237,4. Parts & Machining,Construction and Extraction Occupations,260.0,160.0,major,False,0.0054771434590267,,0.003040091202736,,-100.0,-38.46153846153846,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,0.0021555846541315,0.21555846541315002
4.0,4. Parts & Machining,Upstream,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,43.0,10.6,0.7,45.6,11.4,0.7,2.6,20.4,0.0360345261040811,0.0386506187489405,4. Parts & Machining,"Installation, Maintenance, and Repair Occupations",1630.0,1900.0,major,False,0.0343374763008215,,0.0361010830324909,,270.0,16.564417177914102,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,-6.655692840979582e-05,-0.006655692840979582
4.0,4. Parts & Machining,Upstream,51-0000,Production occupations,Summary,1.0,639.3,162.0,7.2,614.4,160.1,7.0,-25.0,-6.4,0.5357412218218386,0.5207662315646719,4. Parts & Machining,Production Occupations,28800.0,32440.0,major,False,0.6066989677691174,,0.6163784913547407,,3640.0,12.63888888888889,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,-0.08063726953290207,-8.063726953290207
4.0,4. Parts & Machining,Upstream,53-0000,Transportation and material moving occupations,Summary,1.0,49.8,12.1,0.4,48.2,12.3,0.4,-1.7000000000000002,1.0,0.0417330093019358,0.0408543820986607,4. Parts & Machining,Transportation and Material Moving Occupations,2150.0,2580.0,major,False,0.045291763218875,,0.0490214706441193,,430.0,20.0,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,4. Parts & Machining,4. Parts & Machining,-0.0072884613421835,-0.72884613421835
5.0,5. Component Systems,Upstream,00-0000,"Total, all occupations",Summary,0.0,671.0,300.0,0.4,729.0,300.0,0.4,58.0,27.8,1.0,1.0,5. Component Systems,Total all occupations,16710.0,17860.0,major,True,,,,,1150.0,6.882106523040088,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,5. Component Systems,5. Component Systems,,
5.0,5. Component Systems,Upstream,11-0000,Management occupations,Summary,1.0,71.2,27.700000000000003,0.6,77.3,28.2,0.5,6.1,32.9,0.1061102831594635,0.1060356652949245,5. Component Systems,Management Occupations,1670.0,1840.0,major,False,0.0999401555954518,,0.103023516237402,,170.0,10.179640718562876,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,5. Component Systems,5. Component Systems,0.0030867669220615013,0.3086766922061501
5.0,5. Component Systems,Upstream,13-0000,Business and financial operations occupations,Summary,1.0,55.8,21.9,0.6,60.7,22.6,0.6,4.8,37.3,0.0831594634873323,0.0832647462277091,5. Component Systems,Business and Financial Operations Occupations,1230.0,1520.0,major,False,0.0736086175942549,,0.0851063829787234,,290.0,23.57723577235773,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,5. Component Systems,5. Component Systems,-0.0019469194913910998,-0.19469194913910998
5.0,5. Component Systems,Upstream,15-0000,Computer and mathematical occupations,Summary,1.0,58.7,17.2,1.1,63.2,17.8,1.1,4.5,36.5,0.0874813710879284,0.0866941015089163,5. Component Systems,Computer and Mathematical Occupations,930.0,1030.0,major,False,0.0556552962298025,,0.0576707726763717,,100.0,10.752688172043,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,5. Component Systems,5. Component Systems,0.029810598411556706,2.9810598411556706
5.0,5. Component Systems,Upstream,17-0000,Architecture and engineering occupations,Summary,1.0,102.3,42.900000000000006,3.9,111.9,44.6,3.9,9.6,41.8,0.1524590163934426,0.1534979423868312,5. Component Systems,Architecture and Engineering Occupations,1640.0,3220.0,major,False,0.0981448234590065,,0.1802911534154535,,1580.0,96.34146341463416,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,5. Component Systems,5. Component Systems,-0.0278321370220109,-2.78321370220109
5.0,5. Component Systems,Upstream,19-0000,"Life, physical, and social science occupations",Summary,1.0,7.5,2.4,0.5,8.1,2.6,0.5,0.6000000000000001,41.3,0.011177347242921,0.0111111111111111,5. Component Systems,"Life, Physical, and Social Science Occupations",180.0,110.0,major,False,0.0107719928186714,,0.0061590145576707,,-70.0,-38.888888888888886,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980.0,—,—,—,,5. Component Systems,5. Component Systems,0.0050183326852502996,0.50183326852503
5.0,5. Component Systems,Upstream,23-0000,Legal occupations,Summary,1.0,0.8999999999999999,0.4,0.1,1.0,0.4,0.1,0.0,27.7,0.0013412816691505,0.0013717421124828,,,,,,,,,,,,,,,,,,,,,,,,,,5. Component Systems,,
5.0,5. Component Systems,Upstream,25-0000,Educational instruction and library occupations,Summary,1.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.1,0.0001490312965722,0.0001371742112482,,,,,,,,,,,,,,,,,,,,,,,,,,5. Component Systems,,
5.0,5. Component Systems,Upstream,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,3.1,1.0,0.1,3.1,0.8999999999999999,0.1,0.1,23.0,0.0046199701937406,0.0042524005486968,5. Component Systems,"Arts, Design, Entertainment, Sports, and Media Occupations",210.0,70.0,major,False,0.0125673249551166,,0.0039193729003359,,-140.0,-66.66666666666667,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,5. Component Systems,5. Component Systems,0.0007005972934046997,0.07005972934046997
5.0,5. Component Systems,Upstream,29-0000,Healthcare practitioners and technical occupations,Summary,1.0,0.7,0.1,0.0,0.7,0.1,0.0,0.0,33.4,0.0010432190760059,0.0009602194787379,,,,,,,,,,,,,,,,,,,,,,,,,,5. Component Systems,,
5.0,5. Component Systems,Upstream,33-0000,Protective service occupations,Summary,1.0,0.4,0.2,0.0,0.5,0.2,0.0,0.0,16.5,0.0005961251862891,0.0006858710562414,,,,,,,,,,,,,,,,,,,,,,,,,,5. Component Systems,,
5.0,5. Component Systems,Upstream,37-0000,Building and grounds cleaning and maintenance occupations,Summary,1.0,1.6,0.7000000000000001,0.0,1.8,0.7000000000000001,0.0,0.2,29.3,0.0023845007451564,0.0024691358024691,5. Component Systems,Building and Grounds Cleaning and Maintenance Occupations,70.0,40.0,major,False,0.0041891083183722,,0.0022396416573348,,-30.0,-42.85714285714286,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790.0,—,—,—,,5. Component Systems,5. Component Systems,0.00014485908782160004,0.014485908782160004
5.0,5. Component Systems,Upstream,41-0000,Sales and related occupations,Summary,1.0,22.1,8.9,0.1,22.9,8.6,0.1,0.9000000000000001,19.0,0.0329359165424739,0.0314128943758573,5. Component Systems,Sales and Related Occupations,910.0,860.0,major,False,0.054458408138839,,0.0481522956326987,,-50.0,-5.494505494505497,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460.0,—,—,—,,5. Component Systems,5. Component Systems,-0.015216379090224795,-1.5216379090224794
5.0,5. Component Systems,Upstream,43-0000,Office and administrative support occupations,Summary,1.0,51.1,21.1,0.3,50.7,19.3,0.3,-0.3999999999999999,0.8999999999999986,0.0761549925484351,0.0695473251028806,5. Component Systems,Office and Administrative Support Occupations,1730.0,1370.0,major,False,0.1035308198683423,,0.0767077267637178,,-360.0,-20.809248554913296,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320.0,—,—,—,,5. Component Systems,5. Component Systems,-0.0005527342152827075,-0.05527342152827075
5.0,5. Component Systems,Upstream,47-0000,Construction and extraction occupations,Summary,1.0,3.7,1.5,0.0,4.0,1.6,0.0,0.3,29.3,0.0055141579731743,0.0054869684499314,5. Component Systems,Construction and Extraction Occupations,30.0,190.0,major,False,0.0017953321364452,,0.0106382978723404,,160.0,533.3333333333333,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360.0,—,—,—,,5. Component Systems,5. Component Systems,-0.005124139899166099,-0.5124139899166099
5.0,5. Component Systems,Upstream,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,25.8,13.8,0.4,29.700000000000003,14.6,0.5,3.9,46.6,0.0384500745156482,0.0407407407407407,5. Component Systems,"Installation, Maintenance, and Repair Occupations",590.0,670.0,major,False,0.0353081986834231,,0.0375139977603583,,80.0,13.559322033898312,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,5. Component Systems,5. Component Systems,0.000936076755289901,0.0936076755289901
5.0,5. Component Systems,Upstream,51-0000,Production occupations,Summary,1.0,246.2,129.0,2.7,271.0,126.6,3.1,24.8,22.7,0.3669150521609537,0.3717421124828532,5. Component Systems,Production Occupations,7070.0,6450.0,major,False,0.4230999401555954,,0.3611422172452407,,-620.0,-8.769448373408773,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,5. Component Systems,5. Component Systems,0.00577283491571301,0.577283491571301
5.0,5. Component Systems,Upstream,53-0000,Transportation and material moving occupations,Summary,1.0,19.4,11.2,0.1,22.0,11.2,0.1,2.5,28.9,0.0289120715350223,0.0301783264746227,5. Component Systems,Transportation and Material Moving Occupations,450.0,490.0,major,False,0.0269299820466786,,0.0274356103023516,,40.0,8.888888888888879,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,5. Component Systems,5. Component Systems,0.001476461232670697,0.14764612326706972
6.0,6. Engineering & Design,OEM,00-0000,"Total, all occupations",Summary,0.0,2791.4,300.0,1.7,2942.7,300.0,1.7,151.3,16.1,1.0,1.0,6. Engineering & Design,Total all occupations,120900.0,125730.0,major,True,,,,,4830.0,3.995037220843667,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,,
6.0,6. Engineering & Design,OEM,11-0000,Management occupations,Summary,1.0,375.5,40.2,2.7,401.4,40.5,2.7,25.8,19.0,0.134520312388049,0.136405342032827,6. Engineering & Design,Management Occupations,14380.0,14870.0,major,False,0.1189806387555849,,0.1183257738521524,,490.0,3.4075104311543702,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.016194538535896613,1.6194538535896612
6.0,6. Engineering & Design,OEM,13-0000,Business and financial operations occupations,Summary,1.0,343.2,33.9,3.0,363.2000000000001,34.1,3.1,19.9,17.8,0.1229490578204485,0.1234240663336392,6. Engineering & Design,Business and Financial Operations Occupations,12260.0,12260.0,major,False,0.1014396822770147,,0.0975570939762871,,0.0,0.0,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.025391963844161397,2.53919638441614
6.0,6. Engineering & Design,OEM,15-0000,Computer and mathematical occupations,Summary,1.0,250.5,23.7,4.7,283.0,25.2,4.800000000000001,32.5,30.2,0.0897399154546105,0.0961701838447684,6. Engineering & Design,Computer and Mathematical Occupations,8030.0,11700.0,major,False,0.0664405096806222,,0.0931009787538792,,3670.0,45.70361145703612,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,-0.0033610632992686906,-0.33610632992686906
6.0,6. Engineering & Design,OEM,17-0000,Architecture and engineering occupations,Summary,1.0,873.0,62.1,33.0,915.6,62.6,32.8,42.7,20.700000000000003,0.3127462921831339,0.3111428280150882,6. Engineering & Design,Architecture and Engineering Occupations,52260.0,49530.0,major,False,0.4324011252689062,,0.3941274767247553,,-2730.0,-5.223880597014929,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,-0.08138118454162141,-8.138118454162141
6.0,6. Engineering & Design,OEM,19-0000,"Life, physical, and social science occupations",Summary,1.0,297.9,27.8,18.5,318.5,27.7,18.8,20.6,19.8,0.1067206419717704,0.1082339348217623,6. Engineering & Design,"Life, Physical, and Social Science Occupations",5590.0,5870.0,major,False,0.0462518616581168,,0.0467096363491684,,280.0,5.008944543828275,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.060011005622602004,6.0011005622602
6.0,6. Engineering & Design,OEM,21-0000,Community and social service occupations,Summary,1.0,7.0,0.7,0.2,7.4,0.7,0.2,0.4,5.8,0.0025077022282725,0.0025146973867536,6. Engineering & Design,Community and Social Service Occupations,50.0,70.0,major,False,0.0004137018037398,,0.0005570144028009,,20.0,39.99999999999999,  Community and social service occupations,Summary,3196.9,3409.2,212.3,6.6,313.7,57530.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.0019506878254716,0.19506878254715998
6.0,6. Engineering & Design,OEM,23-0000,Legal occupations,Summary,1.0,7.2,0.7,0.5,7.6,0.6,0.5,0.4,9.7,0.002579350863366,0.0025826621809902,6. Engineering & Design,Legal Occupations,210.0,260.0,major,False,0.0017375475757074,,0.002068910638975,,50.0,23.809523809523814,  Legal occupations,Summary,1418.2,1456.5,38.3,2.7,83.8,99990.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.0005104402243910002,0.051044022439100015
6.0,6. Engineering & Design,OEM,25-0000,Educational instruction and library occupations,Summary,1.0,8.0,0.9,0.1,8.700000000000001,0.9,0.1,0.7,18.7,0.00286594540374,0.0029564685492914,6. Engineering & Design,Educational Instruction and Library Occupations,40.0,130.0,major,False,0.0003309614429918,,0.0010344553194875,,90.0,225.0,  Educational instruction and library occupations,Summary,9813.2,9875.4,62.2,0.6,890.3,59220.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.0018314900842525002,0.18314900842525003
6.0,6. Engineering & Design,OEM,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,104.8,45.8,3.4,109.4,46.1,3.5,4.7,12.9,0.0375438847889947,0.0371767424474122,6. Engineering & Design,"Arts, Design, Entertainment, Sports, and Media Occupations",4140.0,3330.0,major,False,0.0342545093496607,,0.026497970876104,,-810.0,-19.565217391304344,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,0.011045913912890701,1.1045913912890701
